Date;FTSEMIB.MI;^AEX;^FCHI;^FTAS;^GDAXI;^GSPC;^IBEX;^N225;^OMX;^SSMI
2007-12-10;39571.0;516.840027;5750.919922;3331.659912;8033.359863;1515.959961;15832.700195;15924.389647999998;1130.900024;8885.330078
2007-12-11;39425.0;515.48999;5724.759765999999;3320.590088;8009.419922;1477.650024;15890.5;16044.719727000002;1131.579956;8855.860352
2007-12-12;39464.0;516.200012;5743.319824;3328.949951;8076.120117;1486.589966;15860.0;15932.259766;1129.880005;8852.330078
2007-12-13;38818.0;507.89999400000005;5590.910156;3231.659912;7928.310059;1488.410034;15499.200195;15536.519531;1102.119995;8658.360352
2007-12-14;38870.0;511.27999900000003;5605.359863000001;3249.23999;7948.359863;1467.949951;15575.700195;15514.509766;1097.689941;8675.860352
2007-12-17;38246.0;503.459991;5514.879883;3185.300049;7825.439941;1445.900024;15318.5;15249.790038999998;1067.849976;8544.589844
2007-12-18;38248.0;502.72000099999997;5509.370117;3187.51001;7850.740234000001;1454.97998;15282.099609;15207.860352000002;1064.619995;8467.070313
2007-12-19;37992.0;502.630005;5497.419922;3192.350098;7837.319823999999;1453.0;15177.099609;15030.509766;1064.469971;8394.959961
2007-12-20;37866.0;506.790009;5511.450195;3225.51001;7869.189941;1460.119995;15140.200195;15031.599609;1059.98999;8402.839844
2007-12-21;38182.0;513.710022;5602.77002;3270.399902;8002.669922;1484.459961;15289.299805;15257.0;1078.930054;8468.370117
2007-12-24;;516.1900019999999;5614.279785;3292.179932;;1496.449951;;;;
2007-12-25;;;;;;;;15552.589844;;
2007-12-26;;;;;;1497.660034;;15653.540038999998;;
2007-12-27;38343.0;516.429993;5627.47998;3301.580078;8038.600098000001;1476.27002;15256.200195;15564.69043;1073.660034;8518.19043
2007-12-28;38554.0;515.6900019999999;5627.25;3294.600098;8067.319823999999;1478.48999;15182.299805;15307.780272999998;1081.439941;8484.459961
2007-12-31;;515.77002;5614.080078;3286.669922;;1468.359985;;;;8484.459961
2008-01-02;38035.0;509.76998899999995;5550.359863000001;3269.02002;7949.109863;1447.160034;15002.5;;1058.369995;
2008-01-03;38063.0;508.670013;5546.080078;3291.469971;7908.410156;1447.160034;14856.5;;1050.609985;8318.820313
2008-01-04;37450.0;500.60000599999995;5446.790039;3223.439941;7808.689941;1411.630005;14602.299805;14691.410156;1014.6300050000001;8129.97998
2008-01-07;37601.0;500.630005;5452.830078;3210.22998;7817.169922;1416.180054;14667.0;14500.549805;1011.48999;8110.569823999999
2008-01-08;37571.0;497.23001100000005;5495.669922;3222.26001;7849.990234000001;1390.189941;14670.5;14528.669922;1024.420044;8316.389648
2008-01-09;37321.0;491.73999000000003;5435.419922;3177.149902;7782.709961;1409.130005;14603.5;14599.160156;1003.6900019999999;8339.80957
2008-01-10;37293.0;484.10000599999995;5400.430176;3148.47998;7713.089844;1420.329956;14524.0;14388.110352000002;989.7000119999999;8290.780273
2008-01-11;37364.0;481.829987;5371.410156;3139.72998;7717.950195;1401.02002;14458.0;14110.790038999998;987.9400019999999;8159.680176000001
2008-01-14;37547.0;484.72000099999997;5403.509765999999;3153.860107;7732.02002;1416.25;14431.900391;;1008.0;8193.360352
2008-01-15;36682.0;470.540009;5250.819824;3060.860107;7566.379883;1380.949951;13945.200195;13972.629883000001;972.150024;7973.919922
2008-01-16;36632.0;462.60998499999994;5225.390136999999;3018.75;7471.569823999999;1373.199951;13817.099609;13504.509766;965.6300050000001;7847.52002
2008-01-17;36238.0;460.25;5157.089844;3003.300049;7413.529785;1333.25;13775.599609;13783.450195;966.2899779999999;7788.060059
2008-01-18;35753.0;450.079987;5092.399902;3003.52002;7314.169922;1325.189941;13655.400391;13861.290038999998;957.6300050000001;7691.97998
2008-01-21;33903.0;422.450012;4744.450195;2845.110107;6790.189941;;12625.799805;13325.94043;917.75;7287.140137
2008-01-22;34302.0;433.26998899999995;4842.540039;2928.600098;6769.470215;1310.5;12839.700195;12573.049805;955.929993;7487.919922
2008-01-23;32940.0;417.130005;4636.759765999999;2867.01001;6439.209961;1338.599976;12254.599609;12829.05957;921.2800289999999;7356.129883
2008-01-24;34237.0;444.23001100000005;4915.290039;2997.75;6821.069823999999;1352.069946;13106.700195;13092.780273;958.5499880000001;7690.970215
2008-01-25;34197.0;438.69000199999994;4878.120117;2990.23999;6816.740234000001;1330.609985;13141.099609;13629.160156;961.6900019999999;7686.879883
2008-01-28;34234.0;439.32000700000003;4848.299805;2951.330078;6818.850098000001;1353.959961;13026.700195;13087.910156;949.080017;7581.72998
2008-01-29;34565.0;446.079987;4941.450195;3003.899902;6892.959961;1362.300049;13246.599609;13478.860352000002;956.9699710000001;7704.390137
2008-01-30;34274.0;443.040009;4873.569824;2983.27002;6875.350098000001;1355.810059;13217.099609;13345.030273;951.1400150000001;7671.810059
2008-01-31;34230.0;441.329987;4869.790039;3000.100098;6851.75;1378.550049;13229.0;13592.469727000002;949.0399779999999;7670.439941
2008-02-01;34615.0;451.60998499999994;4978.060059;3077.399902;6968.669922;1395.420044;13494.700195;13497.160156;976.429993;7815.97998
2008-02-04;34767.0;451.910004;4973.640136999999;3079.820068;7000.490234000001;1380.819946;13515.700195;13859.700195;976.4600220000001;7751.700195
2008-02-05;33675.0;436.80999800000006;4776.859863000001;2999.530029;6765.25;1336.640015;12814.700195;13745.5;945.6300050000001;7517.410156
2008-02-06;33856.0;442.329987;4816.430176;3000.219971;6847.509765999999;1326.449951;13037.299805;13099.240234;951.840027;7565.450195
2008-02-07;33227.0;432.14999400000005;4723.799805;2928.580078;6733.720215;1336.910034;12889.5;13207.150391;925.8699949999999;7420.009765999999
2008-02-08;33053.0;432.10000599999995;4709.649902;2956.600098;6767.279785;1331.290039;12934.799805;13017.240234;920.76001;7446.950195
2008-02-11;32764.0;427.73999000000003;4682.700195;2920.449951;6743.540039;1339.130005;12818.799805;;911.3900150000001;7347.5
2008-02-12;33778.0;443.89001500000006;4840.709961;3020.790039;6967.839844;1348.859985;13254.700195;13021.959961;945.409973;7546.890137
2008-02-13;34014.0;444.17999299999997;4855.399902;3006.1298829999996;6973.669922;1367.209961;13266.700195;13068.299805;949.0499880000001;7536.450195
2008-02-14;34123.0;442.52999900000003;4858.649902;3010.320068;6962.279785;1348.859985;13313.200195;13626.450195;950.840027;7501.990234000001
2008-02-15;33568.0;434.80999800000006;4771.790039;2962.23999;6832.430176000001;1349.98999;13073.900391;13622.55957;938.7899779999999;7353.0
2008-02-18;33960.0;444.619995;4861.799805;3038.580078;6967.549805;;13312.200195;13635.400391;962.1300050000001;7486.709961
2008-02-19;34120.0;448.76998899999995;4885.830078;3053.209961;7002.290039;1348.780029;13269.700195;13757.910156;967.419983;7462.72998
2008-02-20;33816.0;446.69000199999994;4812.810059;3018.070068;6899.680176000001;1360.030029;13080.400391;13310.370117;954.5300289999999;7381.580078
2008-02-21;33877.0;453.14001500000006;4858.850098;3037.3798829999996;6904.850098000001;1342.530029;13173.0;13688.280272999998;959.7899779999999;7486.149901999999
2008-02-22;33428.0;451.630005;4824.549805;3012.909912;6806.290039;1353.109985;13017.5;13500.459961000002;944.1300050000001;7454.75
2008-02-25;33931.0;459.01000999999997;4919.259765999999;3070.780029;6882.560059;1371.800049;13156.599609;13914.570313;961.8800050000001;7615.790039
2008-02-26;34433.0;464.339996;4973.069824;3113.580078;6985.970215;1381.290039;13436.599609;13824.719727000002;980.099976;7743.169922
2008-02-27;34532.0;462.579987;4968.819824;3110.280029;6997.850098000001;1380.02002;13454.299805;14031.299805;986.2999880000001;7782.549805
2008-02-28;34082.0;452.910004;4865.22998;3055.100098;6862.52002;1367.680054;13272.099609;13925.509766;971.080017;7662.950195
2008-02-29;33587.0;446.52999900000003;4790.660156;3013.02002;6748.129883;1330.630005;13170.400391;13603.019531;965.2899779999999;7533.859863
2008-03-03;33173.0;441.48001100000005;4742.660156;2981.909912;6689.950195;1331.339966;12862.5;12992.179688;954.2199710000001;7403.879883
2008-03-04;32648.0;436.299988;4675.910156;2956.780029;6545.040039;1326.75;12630.099609;12992.280273;931.7100220000001;7275.950195
2008-03-05;33443.0;444.39999400000005;4756.419922;3002.409912;6683.709961;1333.699951;12948.099609;12972.05957;950.25;7352.660156
2008-03-06;32819.0;437.26998899999995;4678.049805;2958.719971;6591.310059;1304.339966;12803.299805;13215.419922;938.070007;7269.870117
2008-03-07;32179.0;435.089996;4618.959961;2923.189941;6513.990234000001;1293.369995;12691.299805;12782.799805;925.5399779999999;7174.149901999999
2008-03-10;31811.0;427.959991;4566.990234000001;2885.090088;6448.080078;1273.369995;12655.0;12532.129883;914.679993;7055.009765999999
2008-03-11;32475.0;433.64001500000006;4627.689941;2914.8701170000004;6524.569824;1320.650024;13056.099609;12658.280273;929.6300050000001;7143.009765999999
2008-03-12;32518.0;439.80999800000006;4697.100098;2961.25;6599.370117;1308.77002;13131.299805;12861.129883;947.7899779999999;7245.040039
2008-03-13;31977.0;434.549988;4630.189941;2916.649902;6500.560059;1315.47998;13073.200195;12433.44043;936.5200199999999;7251.72998
2008-03-14;31659.0;432.299988;4592.149902;2886.169922;6451.899902;1288.140015;13021.400391;12241.599609;924.2199710000001;7132.029785
2008-03-17;30586.0;415.920013;4431.040039;2777.550049;6182.299805;1276.599976;12656.0;11787.509766;886.5599980000001;6774.259765999999
2008-03-18;31437.0;427.48001100000005;4582.589844;2868.659912;6393.390136999999;1330.73999;13030.5;11964.160156;914.5499880000001;7013.870117
2008-03-19;30873.0;426.94000199999994;4555.950195;2840.75;6361.220215;1298.420044;12964.700195;12260.44043;905.6400150000001;7072.990234000001
2008-03-20;30371.0;425.790009;4533.720215;2814.01001;6319.990234000001;1329.51001;12964.200195;;894.7800289999999;7009.859863
2008-03-21;;;;;;;;12482.570313;;
2008-03-24;;;;;;1349.880005;;12480.089844;;
2008-03-25;31453.0;437.0;4692.0;2911.860107;6524.709961;1352.98999;13434.200195;12745.219727;932.090027;7234.419922
2008-03-26;31281.0;438.10998499999994;4676.680176;2897.77002;6489.259765999999;1341.130005;13403.0;12706.629883;931.8699949999999;7184.549805
2008-03-27;31669.0;441.98001100000005;4719.529785;2931.810059;6578.060059;1325.76001;13537.900391;12604.580078;952.98999;7264.959961
2008-03-28;31696.0;440.98999000000003;4695.919922;2920.419922;6559.899902;1315.219971;13442.400391;12820.469727;951.7100220000001;7239.350098000001
2008-03-31;31616.0;442.42999299999997;4707.069824;2927.050049;6534.970215;1322.699951;13269.0;12525.540039;952.1300050000001;7224.310059
2008-04-01;32513.0;453.619995;4866.0;3005.149902;6720.330078;1370.180054;13699.099609;12656.419922;981.2299800000001;7494.299805
2008-04-02;33140.0;456.950012;4911.970215;3034.350098;6777.439941;1367.530029;13838.700195;13189.360352;996.909973;7596.649901999999
2008-04-03;33103.0;455.299988;4887.870117;3015.959961;6741.720215;1369.310059;13738.900391;13389.900391;987.5;7516.22998
2008-04-04;33346.0;460.80999800000006;4900.879883;3039.6201170000004;6763.390137;1370.400024;13846.400391;13293.219727;979.570007;7573.490234000001
2008-04-07;33617.0;465.380005;4944.600098;3071.800049;6821.029785;1372.540039;13919.599609;13450.230469;993.340027;7639.299805
2008-04-08;33672.0;464.44000199999994;4912.689941;3056.0;6771.97998;1365.540039;13759.400391;13250.429688;981.090027;7568.140137
2008-04-09;33640.0;461.26998899999995;4874.970215;3051.820068;6721.359863;1354.48999;13599.0;13111.889648;978.5;7403.080078
2008-04-10;33522.0;459.48001100000005;4859.419922;3041.01001;6704.319824;1360.550049;13507.900391;12945.299805;969.8900150000001;7312.649901999999
2008-04-11;33178.0;453.42999299999997;4797.930176;3008.27002;6603.569824;1332.829956;13278.299805;13323.730469;956.5200199999999;7258.959961
2008-04-14;32803.0;450.76000999999997;4766.490234000001;2976.550049;6554.490234000001;1328.319946;13160.299805;12917.509766;948.400024;7139.549805
2008-04-15;32735.0;453.27999900000003;4780.680176;3010.97998;6585.049805;1334.430054;13408.900391;12990.580078;950.1900019999999;7187.419922
2008-04-16;33256.0;463.22000099999997;4855.100098;3079.139893;6702.839844;1364.709961;13637.599609;13146.129883;978.0300289999999;7250.700195
2008-04-17;33162.0;462.540009;4862.140136999999;3051.1298829999996;6681.810059;1365.560059;13568.700195;13398.299805;963.7899779999999;7173.629883
2008-04-18;33881.0;474.75;4961.689941;3090.060059;6843.080078;1390.329956;13924.900391;13476.450195;981.4400019999999;7418.02002
2008-04-21;33663.0;470.670013;4910.350098;3084.820068;6786.549805;1388.170044;13728.900391;13696.549805;969.1900019999999;7394.939941
2008-04-22;33491.0;466.079987;4872.640136999999;3074.070068;6728.299805;1375.939941;13593.400391;13547.820313;962.349976;7328.850098000001
2008-04-23;33427.0;471.23999000000003;4944.649902;3095.929932;6795.029785;1379.930054;13663.0;13579.160156;976.5200199999999;7324.5
2008-04-24;33589.0;466.14001500000006;4929.549805;3077.0;6821.319823999999;1388.819946;13669.200195;13540.870116999999;966.98999;7460.52002
2008-04-25;34013.0;467.839996;4978.209961;3097.199951;6896.580078;1397.839966;13772.799805;13863.469727000002;998.830017;7509.47998
2008-04-28;33948.0;472.200012;5012.75;3100.860107;6925.330078;1396.369995;13877.799805;13894.370116999999;1005.3099980000001;7550.140137
2008-04-29;33841.0;471.22000099999997;4977.100098;3095.679932;6885.339844;1390.939941;13707.200195;;990.7199710000001;7462.0
2008-04-30;33954.0;475.55999800000006;4996.540039;3099.939941;6948.819823999999;1385.589966;13798.299805;13849.990234;986.0599980000001;7529.0
2008-05-01;;;;3098.1298829999996;;1409.339966;;13766.860352000002;;
2008-05-02;34527.0;481.209991;5069.709961;3163.100098;7043.22998;1413.900024;14060.0;14049.259766;1008.2000119999999;7665.799805
2008-05-05;34495.0;481.380005;5063.359863000001;;7052.080078;1407.48999;14074.0;;1009.330017;7658.259765999999
2008-05-06;34298.0;480.660004;5040.919922;3164.300049;7017.100098000001;1418.26001;14005.799805;;1006.7299800000001;7543.669922
2008-05-07;34547.0;485.299988;5075.310059;3189.040039;7076.25;1392.569946;14026.799805;14102.480469;1020.0499880000001;7639.160156
2008-05-08;34082.0;484.60998499999994;5055.580078;3197.780029;7071.899901999999;1397.680054;14074.0;13943.259766;1019.669983;7586.149901999999
2008-05-09;33722.0;480.39999400000005;4960.560059;3163.8701170000004;7003.169922;1388.280029;13945.099609;13655.339844;1003.51001;7483.970215
2008-05-12;33744.0;482.07000700000003;4976.209961;3174.959961;7035.950195;1403.579956;14053.900391;13743.360352000002;1008.2999880000001;
2008-05-13;33805.0;480.48001100000005;4998.669922;3165.080078;7060.189941;1403.040039;14016.400391;13953.730469;1011.8599849999999;7578.319823999999
2008-05-14;34270.0;488.39001500000006;5055.240234000001;3162.919922;7083.240234000001;1408.660034;14187.200195;14118.549805;1012.8599849999999;7594.609863
2008-05-15;34233.0;489.89999400000005;5057.509765999999;3181.090088;7081.049805;1423.569946;14186.400391;14251.740234;1018.1300050000001;7683.430176000001
2008-05-16;34384.0;490.77999900000003;5078.040039;3207.97998;7156.549805;1425.349976;14124.799805;14219.480469;1023.179993;7653.709961
2008-05-19;33652.0;496.119995;5142.100098;3243.47998;7225.939941;1426.630005;14247.599609;14269.610352000002;1036.859985;7778.930176000001
2008-05-20;33118.0;487.26998899999995;5054.879883;3151.360107;7118.5;1413.400024;13992.099609;14160.089844;1011.6199949999999;7626.580078
2008-05-21;33061.0;487.619995;5027.549805;3150.649902;7040.830078;1390.709961;13857.200195;13926.299805;1004.3599849999999;7574.27002
2008-05-22;33278.0;485.60998499999994;5028.740234000001;3143.75;7070.330078;1394.349976;13852.0;13978.459961000002;1017.2000119999999;7578.029785
2008-05-23;32870.0;478.39001500000006;4933.77002;3098.459961;6944.049805;1375.930054;13577.599609;14012.200195;994.2299800000001;7459.939941
2008-05-26;32764.0;478.290009;4937.839844;;6953.839844;;13583.700195;13690.19043;997.5599980000001;7363.899901999999
2008-05-27;32743.0;473.839996;4906.560059;3084.6298829999996;6958.660156;1385.349976;13451.400391;13893.30957;993.0;7417.970215
2008-05-28;32758.0;481.660004;4971.109863000001;3089.840088;7033.839844;1390.839966;13499.200195;13709.44043;1002.830017;7474.5
2008-05-29;32769.0;483.80999800000006;4975.899902;3090.560059;7055.029785;1398.26001;13539.5;14124.469727000002;1001.830017;7541.759765999999
2008-05-30;33225.0;485.51998899999995;5014.279785;3082.26001;7096.790039;1400.380005;13600.900391;14338.540038999998;1004.900024;7511.290039
2008-06-02;32717.0;479.14999400000005;4935.209961;3057.25;7008.77002;1385.670044;13300.0;14440.139647999998;995.590027;7555.700195
2008-06-03;32813.0;483.89999400000005;4983.709961;3080.97998;7019.129883;1377.650024;13431.700195;14209.169922;997.8599849999999;7590.439941
2008-06-04;32508.0;478.57000700000003;4915.069824;3042.23999;6965.430176000001;1377.199951;13341.200195;14435.570313;983.51001;7514.47998
2008-06-05;32542.0;482.26000999999997;4907.060059;3054.699951;6941.830078;1404.050049;13239.299805;14341.120116999999;981.150024;7567.22998
2008-06-06;31754.0;471.23001100000005;4795.319824;3009.179932;6803.810059;1360.680054;12909.799805;14489.44043;;7386.419922
2008-06-09;31721.0;469.82000700000003;4799.379883;2992.689941;6815.629883;1361.76001;12823.900391;14181.379883000001;957.830017;7325.899901999999
2008-06-10;31343.0;464.19000199999994;4761.080078;2965.820068;6771.100098000001;1358.439941;12755.200195;14021.169922;951.4699710000001;7284.209961
2008-06-11;30728.0;456.339996;4660.910156;2911.909912;6650.259765999999;1335.48999;12584.299805;14183.480469;934.8599849999999;7167.299805
2008-06-12;30890.0;459.10998499999994;4672.299805;2946.139893;6714.52002;1339.869995;12853.299805;13888.599609;947.4699710000001;7222.790039
2008-06-13;30942.0;459.959991;4682.299805;2955.330078;6765.319823999999;1360.030029;12998.700195;13973.730469;947.580017;7261.370117
2008-06-16;30817.0;458.700012;4657.740234000001;2951.070068;6729.879883;1360.140015;12826.599609;14354.370116999999;947.48999;7238.27002
2008-06-17;30971.0;459.829987;4686.330078;2984.290039;6796.160156;1350.930054;12885.099609;14348.370116999999;956.900024;7251.419922
2008-06-18;30464.0;450.57000700000003;4618.75;2930.919922;6728.910156;1337.810059;12631.5;14452.820313;941.6199949999999;7182.560059
2008-06-19;30368.0;446.67999299999997;4591.390136999999;2905.969971;6721.169922;1342.829956;12585.0;14130.169922;932.820007;7158.939941
2008-06-20;29854.0;437.329987;4509.27002;2864.01001;6578.439941;1317.930054;12412.5;13942.080078;;7069.439941
2008-06-23;29727.0;437.44000199999994;4511.370117;2882.320068;6589.459961;1318.0;12403.400391;13857.469727000002;914.400024;7026.919922
2008-06-24;29579.0;437.380005;4473.759765999999;2861.840088;6536.060059;1314.290039;12205.599609;13849.55957;897.7199710000001;7026.080078
2008-06-25;30009.0;439.55999800000006;4536.290039;2881.149902;6617.839844;1321.969971;12446.099609;13829.919922;910.6400150000001;7081.370117
2008-06-26;29373.0;426.02999900000003;4426.189941;2808.23999;6459.600098;1283.150024;12077.700195;13822.320313;880.5599980000001;6949.72998
2008-06-27;29198.0;425.920013;4397.319824;2812.590088;6421.910156;1278.380005;12089.799805;13544.360352000002;862.650024;6861.540039
2008-06-30;29346.0;425.92999299999997;4434.850098;2855.689941;6418.319824;1280.0;12046.200195;13481.379883000001;857.650024;6958.509765999999
2008-07-01;28786.0;414.519989;4341.209961;2782.810059;6315.939941;1284.910034;11770.900391;13463.200195;841.070007;6849.669922
2008-07-02;28974.0;408.399994;4296.47998;2748.27002;6305.419922;1261.52002;11856.900391;13286.370117;849.5;6843.75
2008-07-03;29094.0;408.549988;4343.990234000001;2768.709961;6353.740234000001;1262.900024;11980.099609;13265.400391;851.580017;6844.060059
2008-07-04;28541.0;403.359985;4266.0;2736.060059;6272.209961;;11765.900391;13237.889648;839.919983;6772.740234000001
2008-07-07;28892.0;411.119995;4342.589844;2782.719971;6395.75;1252.310059;11982.200195;13360.040039;853.1400150000001;6815.72998
2008-07-08;28306.0;402.790009;4275.609863000001;2744.73999;6304.410156;1273.699951;11794.700195;13033.099609;836.380005;6788.129883
2008-07-09;28771.0;410.829987;4339.660156;2790.149902;6386.459961;1244.689941;11999.799805;13052.129883;851.4400019999999;6921.439941
2008-07-10;28437.0;401.929993;4231.560059;2731.399902;6305.0;1253.390015;11739.5;13067.209961;833.580017;6803.069823999999
2008-07-11;27676.0;391.980011;4100.640136999999;2660.860107;6153.299805;1239.48999;11383.5;13039.69043;813.599976;6638.890136999999
2008-07-14;27748.0;395.350006;4142.529785;2682.02002;6200.25;1228.300049;11443.0;13010.160156;826.590027;6675.259765999999
2008-07-15;27044.0;383.660004;4061.149902;2619.040039;6081.700195;1214.910034;11151.599609;12754.55957;814.98999;6561.97998
2008-07-16;27194.0;383.98999;4112.450195;2614.610107;6155.370117;1245.359985;11287.700195;12760.799805;826.830017;6583.490234000001
2008-07-17;27668.0;392.660004;4225.990234000001;2686.810059;6271.27002;1260.319946;11642.099609;12887.950195;858.400024;6739.160156
2008-07-18;28100.0;395.940002;4299.359863000001;2735.719971;6382.649902;1260.680054;11895.299805;12803.700195;881.0200199999999;6827.310059
2008-07-21;28220.0;400.359985;4327.140136999999;2752.3798829999996;6424.839844;1260.0;11784.599609;;886.6199949999999;6858.220215
2008-07-22;28230.0;400.200012;4327.259765999999;2732.72998;6442.790039;1277.0;11610.099609;13184.959961;863.4699710000001;6922.25
2008-07-23;28841.0;405.380005;4408.740234000001;2778.419922;6536.089844;1282.189941;11934.900391;13312.929688;880.570007;7058.240234000001
2008-07-24;28665.0;396.649994;4347.990234000001;2733.02002;6440.700195;1252.540039;11675.099609;13603.30957;857.330017;7056.930176000001
2008-07-25;28661.0;395.769989;4377.180176;2722.389893;6436.709961;1257.76001;11589.900391;13334.759766;858.2899779999999;7015.029785
2008-07-28;28369.0;392.980011;4324.450195;2699.98999;6351.149902;1234.369995;11484.599609;13353.780273;850.3099980000001;6968.930176000001
2008-07-29;28278.0;395.100006;4320.490234000001;2703.159912;6398.799805;1263.199951;11683.799805;13159.450195;851.6300050000001;6993.299805
2008-07-30;28415.0;404.390015;4400.549805;2754.149902;6460.120117;1284.26001;11817.900391;13367.790039;865.9500119999999;7108.910156
2008-07-31;28331.0;399.950012;4392.359863000001;2749.209961;6479.560059;1267.380005;11881.299805;13376.80957;867.4400019999999;7141.209961
2008-08-01;28130.0;394.52999900000003;4314.339844;2723.219971;6396.459961;1260.310059;11569.5;13094.589844;854.679993;
2008-08-04;27826.0;392.480011;4280.629883;2706.550049;6349.810059;1249.01001;11447.599609;12933.179688;847.150024;7078.220215
2008-08-05;28753.0;403.459991;4386.350098;2776.360107;6518.700195;1284.880005;11751.400391;12914.660156;876.590027;7190.779785
2008-08-06;29014.0;410.51001;4448.330078;2792.939941;6561.390136999999;1289.189941;11774.400391;13254.889648;886.5200199999999;7209.339844
2008-08-07;29154.0;405.690002;4457.430176;2787.5;6543.490234000001;1266.069946;11717.5;13124.990234;881.349976;7182.069823999999
2008-08-08;29089.0;408.519989;4491.850098;2797.0;6561.649902;1296.319946;11799.900391;13168.410156;885.01001;7262.100098000001
2008-08-11;29557.0;412.130005;4538.490234000001;2827.310059;6609.629883;1305.319946;12047.700195;13430.910156;900.26001;7337.72998
2008-08-12;29380.0;415.559998;4518.47998;2820.169922;6585.870117;1289.589966;11996.099609;13303.599609;894.0;7301.839844
2008-08-13;28758.0;410.329987;4402.970215;2776.199951;6422.189941;1285.829956;11695.400391;13023.049805;868.8099980000001;7193.5
2008-08-14;28778.0;409.410004;4420.910156;2798.350098;6442.209961;1292.930054;11606.799805;12956.799805;874.7299800000001;7206.459961
2008-08-15;;409.859985;4453.620117;2782.6298829999996;6446.02002;1298.199951;11686.099609;13019.410156;873.330017;7235.930176000001
2008-08-18;28867.0;410.51001;4448.839844;2777.560059;6432.879883;1278.599976;11677.5;13165.450195;875.2700199999999;7231.399901999999
2008-08-19;28257.0;398.75;4332.790039;2710.73999;6282.430176;1266.689941;11335.299805;12865.049805;838.0;7115.180176000001
2008-08-20;28148.0;402.589996;4365.870117;2733.689941;6317.799805;1274.540039;11379.900391;12851.69043;842.4400019999999;7100.009765999999
2008-08-21;27758.0;400.230011;4304.609863000001;2734.790039;6236.959961;1277.719971;11217.400391;12752.209961;837.070007;7000.529785
2008-08-22;28090.0;408.190002;4400.450195;2803.199951;6342.419922;1292.199951;11497.299805;12666.040039;865.0200199999999;7094.120117
2008-08-25;27900.0;402.700012;4355.870117;;6296.950195;1266.839966;11327.099609;12878.660156;852.2000119999999;7062.580078
2008-08-26;27977.0;403.23999;4368.549805;2786.1201170000004;6340.52002;1271.51001;11419.900391;12778.709961;860.7100220000001;7093.720215
2008-08-27;27958.0;406.119995;4373.080078;2811.199951;6321.029785;1281.660034;11479.599609;12752.959961;862.929993;7086.640137
2008-08-28;28625.0;411.130005;4461.490234000001;2848.600098;6420.540039;1300.680054;11662.599609;12768.25;876.73999;7190.399901999999
2008-08-29;28789.0;412.839996;4482.600098;2868.689941;6422.299805;1282.829956;11707.299805;13072.870117;870.8599849999999;7238.740234000001
2008-09-01;28775.0;412.089996;4472.129883;2855.1201170000004;6421.799805;;11693.799805;12834.179688;873.409973;7227.75
2008-09-02;29208.0;414.700012;4539.069824;2868.52002;6518.470215;1277.579956;11903.900391;12609.469727;889.3599849999999;7298.589844
2008-09-03;29061.0;406.320007;4447.129883;2809.5;6467.490234000001;1274.97998;11849.099609;12689.589844;880.75;7256.629883
2008-09-04;28233.0;397.170013;4304.009765999999;2741.310059;6279.569824;1236.829956;11480.099609;12557.660156;850.5300289999999;7084.649901999999
2008-09-05;27567.0;389.22000099999997;4196.660156;2680.909912;6127.439941;1242.310059;11139.700195;12212.230469;825.01001;6976.589844
2008-09-08;28429.0;398.790009;4340.180176;2782.3798829999996;6263.740234000001;1267.790039;11554.200195;12624.459961;855.9500119999999;7177.419922
2008-09-09;28263.0;395.730011;4293.339844;2763.8701170000004;6233.410156;1224.51001;11350.0;12400.650391;846.599976;7189.450195
2008-09-10;28064.0;393.899994;4283.660156;2735.699951;6210.319824;1232.040039;11180.799805;12346.629883;840.330017;7121.430176000001
2008-09-11;27942.0;392.559998;4249.069824;2710.449951;6178.899902;1249.050049;11136.5;12102.5;827.659973;7071.25
2008-09-12;28372.0;399.570007;4332.660156;2757.030029;6234.890136999999;1251.699951;11412.0;12214.759766;847.7899779999999;7215.5
2008-09-15;27333.0;385.040009;4168.970215;2653.580078;6064.160156;1192.699951;10899.0;;822.599976;6939.109863
2008-09-16;26589.0;371.200012;4087.399902;2562.889893;5965.169922;1213.599976;10911.5;11609.719727;808.909973;6732.930176000001
2008-09-17;25920.0;356.980011;4000.110107;2509.429932;5860.97998;1156.390015;10661.400391;11749.790039;779.369995;6654.330078
2008-09-18;25664.0;351.660004;3957.860107;2496.530029;5863.419922;1206.51001;10631.599609;11489.299805;781.530029;6623.25
2008-09-19;27877.0;381.829987;4324.870117;2708.97998;6189.529785;1255.079956;11557.900391;11920.860352;851.7199710000001;7025.169922
2008-09-22;27438.0;375.190002;4223.509765999999;2667.110107;6107.75;1207.089966;11328.5;12090.589844;836.429993;6887.390137
2008-09-23;27067.0;367.640015;4139.819824;2611.139893;6068.529785;1188.219971;11176.5;;821.1099849999999;6805.529785
2008-09-24;26929.0;360.619995;4114.540039;2591.709961;6052.870117;1185.869995;11112.900391;12115.030273;816.700012;6780.339844
2008-09-25;27573.0;369.350006;4226.810059;2636.310059;6173.029785;1209.180054;11438.599609;12006.530273;836.8599849999999;6945.490234000001
2008-09-26;27154.0;354.579987;4163.379883;2581.969971;6063.5;1213.27002;11387.900391;11893.160156;821.380005;6815.52002
2008-09-29;25803.0;323.549988;3953.4799799999996;2444.580078;5807.080078;1106.420044;10945.700195;11743.610352;774.330017;6500.129883
